2005-10	27222475848.009995	870542475189.9603	0.0312707037552301
2005-11	27222475848.009995	870542475189.9603	0.0312707037552301
2005-12	27222475848.009995	870542475189.9603	0.0312707037552301
2006-1	24573896281.67999	914114821187.37	0.026882723824300594
2006-2	24573896281.67999	914114821187.37	0.026882723824300594
2006-3	24573896281.67999	914114821187.37	0.026882723824300594
2006-4	37359710588.69	929303399692.7804	0.04020184430729598
2006-5	37359710588.69	929303399692.7804	0.04020184430729598
2006-6	37359710588.69	929303399692.7804	0.04020184430729598
2006-7	43319297189.88	989902227883.8099	0.04376118769071465
2006-8	43319297189.88	989902227883.8099	0.04376118769071465
2006-9	43319297189.88	989902227883.8099	0.04376118769071465
2006-10	45980273591.54	1097627031246.2804	0.04189061701526478
2006-11	45980273591.54	1097627031246.2804	0.04189061701526478
2006-12	45980273591.54	1097627031246.2804	0.04189061701526478
2007-1	53386756497.65	1132852935747.51	0.04712593736840422
2007-2	53386756497.65	1132852935747.51	0.04712593736840422
2007-3	53386756497.65	1132852935747.51	0.04712593736840422
2007-4	61644558426.840004	1179739360670.2698	0.052252692825147926
2007-5	61644558426.840004	1179739360670.2698	0.052252692825147926
2007-6	61644558426.840004	1179739360670.2698	0.052252692825147926
2007-7	60196744980.63002	1299121776661.6902	0.046336491360583286
2007-8	60196744980.63002	1299121776661.6902	0.046336491360583286
2007-9	60196744980.63002	1299121776661.6902	0.046336491360583286
2007-10	54102675129.34998	1400853855813.6602	0.0386212129872216
2007-11	54102675129.34998	1400853855813.6602	0.0386212129872216
2007-12	54102675129.34998	1400853855813.6602	0.0386212129872216
2008-1	54343712868.61005	1452000568495.0796	0.03742678484274588
2008-2	54343712868.61005	1452000568495.0796	0.03742678484274588
2008-3	54343712868.61005	1452000568495.0796	0.03742678484274588
2008-4	59705454401.89999	1474400063339.5796	0.04049474487044213
2008-5	59705454401.89999	1474400063339.5796	0.04049474487044213
2008-6	59705454401.89999	1474400063339.5796	0.04049474487044213
2008-7	43012413471.189995	1520144166392.66	0.02829495676930401
2008-8	43012413471.189995	1520144166392.66	0.02829495676930401
2008-9	43012413471.189995	1520144166392.66	0.02829495676930401
2008-10	-7354877787.660002	1523561343362.3203	-0.0048274247831916325
2008-11	-7354877787.660002	1523561343362.3203	-0.0048274247831916325
2008-12	-7354877787.660002	1523561343362.3203	-0.0048274247831916325
2009-1	41364528198.16001	1573401139015.8997	0.026289880674696786
2009-2	41364528198.16001	1573401139015.8997	0.026289880674696786
2009-3	41364528198.16001	1573401139015.8997	0.026289880674696786
2009-4	68176579135.19998	1619197085163.0208	0.042105176547014324
2009-5	68176579135.19998	1619197085163.0208	0.042105176547014324
2009-6	68176579135.19998	1619197085163.0208	0.042105176547014324
2009-7	70196387191.63	1721261904159.3306	0.04078193273319096
2009-8	70196387191.63	1721261904159.3306	0.04078193273319096
2009-9	70196387191.63	1721261904159.3306	0.04078193273319096
2009-10	60824307563.079994	1858174083947.2004	0.032733374170128775
2009-11	60824307563.079994	1858174083947.2004	0.032733374170128775
2009-12	60824307563.079994	1858174083947.2004	0.032733374170128775
2010-1	73655264088.49998	1966408952625.1096	0.037456737567316274
2010-2	73655264088.49998	1966408952625.1096	0.037456737567316274
2010-3	73655264088.49998	1966408952625.1096	0.037456737567316274
2010-4	87904469738.18002	2019555386668.0005	0.04352664468549723
2010-5	87904469738.18002	2019555386668.0005	0.04352664468549723
2010-6	87904469738.18002	2019555386668.0005	0.04352664468549723
2010-7	92150603727.19005	2119356142530.0198	0.043480471204421355
2010-8	92150603727.19005	2119356142530.0198	0.043480471204421355
2010-9	92150603727.19005	2119356142530.0198	0.043480471204421355
2010-10	89615577994.75998	2301772771950.3916	0.03893328615527276
2010-11	89615577994.75998	2301772771950.3916	0.03893328615527276
2010-12	89615577994.75998	2301772771950.3916	0.03893328615527276
2011-1	96655607375.95006	2419402191119.82	0.039950202463532127
2011-2	96655607375.95006	2419402191119.82	0.039950202463532127
2011-3	96655607375.95006	2419402191119.82	0.039950202463532127
2011-4	111314682598.62991	2492679453285.2793	0.04465663743965169
2011-5	111314682598.62991	2492679453285.2793	0.04465663743965169
2011-6	111314682598.62991	2492679453285.2793	0.04465663743965169
2011-7	103558736418.85004	2606924011940.7	0.03972449367319943
2011-8	103558736418.85004	2606924011940.7	0.03972449367319943
2011-9	103558736418.85004	2606924011940.7	0.03972449367319943
2011-10	95019742543.52003	2747172582200.6406	0.03458819557211941
2011-11	95019742543.52003	2747172582200.6406	0.03458819557211941
2011-12	95019742543.52003	2747172582200.6406	0.03458819557211941
2012-1	90749264377.80005	2862397733414.85	0.031703932447408656
2012-2	90749264377.80005	2862397733414.85	0.031703932447408656
2012-3	90749264377.80005	2862397733414.85	0.031703932447408656
2012-4	110280891110.79001	2888451192493.6704	0.038179939268969204
2012-5	110280891110.79001	2888451192493.6704	0.038179939268969204
2012-6	110280891110.79001	2888451192493.6704	0.038179939268969204
2012-7	106434615166.14003	2993156169487.3896	0.03555932572150691
2012-8	106434615166.14003	2993156169487.3896	0.03555932572150691
2012-9	106434615166.14003	2993156169487.3896	0.03555932572150691
2012-10	106065418520.04002	3109657276992.0605	0.034108394936253554
2012-11	106065418520.04002	3109657276992.0605	0.034108394936253554
2012-12	106065418520.04002	3109657276992.0605	0.034108394936253554
2013-1	104947764290.12003	3252140462840.017	0.03227036639077749
2013-2	104947764290.12003	3252140462840.017	0.03227036639077749
2013-3	104947764290.12003	3252140462840.017	0.03227036639077749
2013-4	116531883369.65997	3246122186960.892	0.03589879759848482
2013-5	116531883369.65997	3246122186960.892	0.03589879759848482
2013-6	116531883369.65997	3246122186960.892	0.03589879759848482
2013-7	133953953642.51997	3393142445309.379	0.03947784562587273
2013-8	133953953642.51997	3393142445309.379	0.03947784562587273
2013-9	133953953642.51997	3393142445309.379	0.03947784562587273
2013-10	120274184908.35999	3509290156700.5195	0.034273080747886445
2013-11	120274184908.35999	3509290156700.5195	0.034273080747886445
2013-12	120274184908.35999	3509290156700.5195	0.034273080747886445
2014-1	115678283371.58998	3679234301053.1704	0.03144085804442446
2014-2	115678283371.58998	3679234301053.1704	0.03144085804442446
2014-3	115678283371.58998	3679234301053.1704	0.03144085804442446
2014-4	134307578270.98001	3701372439833.0103	0.03628588596640639
2014-5	134307578270.98001	3701372439833.0103	0.03628588596640639
2014-6	134307578270.98001	3701372439833.0103	0.03628588596640639
2014-7	143236207998.03995	3845470712853.829	0.03724802987557808
2014-8	143236207998.03995	3845470712853.829	0.03724802987557808
2014-9	143236207998.03995	3845470712853.829	0.03724802987557808
